0.034310173243284225,1.4614552128477953e-06,0.012846803292632103,0.009803029708564281,0.02499532327055931,0.0012740689562633634,0.9167691469192505
0.06569990515708923,0.00011356191680533811,0.11589562147855759,0.007709074765443802,0.4565044045448303,0.010759690776467323,0.34331774711608887
0.018675994127988815,8.160329889506102e-05,0.019099518656730652,0.003465756308287382,0.04730147868394852,0.006700688041746616,0.9046748876571655
0.030802655965089798,0.00010137790377484635,0.04538319632411003,0.004720206372439861,0.1778399795293808,0.0046683186665177345,0.7364843487739563
0.03946128860116005,7.734687824267894e-05,0.05084565281867981,0.0018811053596436977,0.20067478716373444,0.003921020310372114,0.7031387090682983
0.05082642287015915,0.00013608865265268832,0.0617091991007328,0.003000268479809165,0.2415306121110916,0.006380269303917885,0.6364171504974365
0.039743755012750626,9.389437036588788e-05,0.06821020692586899,0.0023166402243077755,0.2141658067703247,0.0049485135823488235,0.6705211400985718
0.04085594415664673,7.941614603623748e-05,0.06245890632271767,0.0024882943835109472,0.21213148534297943,0.004135023336857557,0.6778509020805359
0.05729172006249428,0.00022874644491821527,0.06921081990003586,0.003274903167039156,0.27270644903182983,0.009538681246340275,0.5877485871315002
0.07797738909721375,0.0003001407312694937,0.09895168244838715,0.003261065110564232,0.3452005386352539,0.008448397740721703,0.4658607840538025
0.11521513760089874,0.0018407393945381045,0.062486302107572556,0.016604430973529816,0.10093768686056137,0.014023065567016602,0.688892662525177
0.10217579454183578,0.0024670264683663845,0.09899909049272537,0.010940730571746826,0.09184107929468155,0.12820662558078766,0.565369725227356
0.03163168206810951,0.00012112496187910438,0.027833806350827217,0.0012802676064893603,0.15707255899906158,0.001518838107585907,0.780541718006134
0.06919403374195099,0.0002771172148641199,0.052785009145736694,0.001478947582654655,0.20554190874099731,0.0026309483218938112,0.6680920720100403
0.06277074664831161,0.00024506839690729976,0.06667106598615646,0.018203005194664,0.1174151748418808,0.012452470138669014,0.7222424745559692
0.06731031835079193,0.0001627012388780713,0.06961856037378311,0.003523807739838958,0.23722721636295319,0.003497165394946933,0.6186602115631104
0.11397038400173187,0.0005752468132413924,0.16336964070796967,0.010872702114284039,0.16238228976726532,0.08231447637081146,0.46651533246040344
0.0561123825609684,0.00028578174533322453,0.055788952857255936,0.0031982746440917253,0.18258532881736755,0.003246072679758072,0.698783278465271
0.15440066158771515,0.0017312719719484448,0.12955321371555328,0.02980950102210045,0.21891199052333832,0.0348004475235939,0.43079298734664917
0.23098376393318176,0.0019322308944538236,0.1470274180173874,0.0016804604092612863,0.29638680815696716,0.012811045162379742,0.30917832255363464
0.12289557605981827,6.673636380583048e-05,0.10328424721956253,0.0030783468391746283,0.11098241060972214,0.028453130275011063,0.6312395334243774
0.09165967255830765,0.00021542387548834085,0.03530490770936012,0.0027385069988667965,0.1953342705965042,0.0037921457551419735,0.6709551215171814
0.11624424159526825,0.000611400930210948,0.0953487753868103,0.00821883324533701,0.2362164855003357,0.01594088412821293,0.5274193286895752
0.07497550547122955,0.0010952107841148973,0.10453130304813385,0.009801474399864674,0.12056675553321838,0.04513503983616829,0.6438946723937988
0.04768664389848709,0.0001074407555279322,0.03768321871757507,0.008240632712841034,0.07590513676404953,0.0031690746545791626,0.8272077441215515
0.16334949433803558,0.0051713972352445126,0.13654758036136627,0.05117204040288925,0.20461523532867432,0.08043117076158524,0.3587130606174469
0.20393604040145874,0.0006574879516847432,0.10440034419298172,0.008769173175096512,0.3465939462184906,0.01613079011440277,0.3195122182369232
0.20117850601673126,0.0021923917811363935,0.13024845719337463,0.015304435975849628,0.23229016363620758,0.0932137742638588,0.32557225227355957
0.14120705425739288,0.0013441131450235844,0.09901319444179535,0.0056335823610424995,0.08408793807029724,0.020246969535946846,0.6484671235084534
0.20187272131443024,0.0038128599990159273,0.12109212577342987,0.018321270123124123,0.21130213141441345,0.11201740056276321,0.3315815329551697
